Actual_Result,Predicted_Label,Win_Probability,Is_Correct,Deck_A_Predicting,Deck_B_Opponent,Confidence
1.0,0,0.4105,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[4, 36, 42, 46, 50, 62, 98, 106]",0.17900002
0.0,1,0.5892,False,"[3, 13, 16, 27, 39, 98, 100, 106]","[3, 12, 27, 33, 42, 49, 99, 106]",0.17840004
0.0,1,0.5892,False,"[10, 11, 30, 86, 95, 107, 108, 113]","[4, 36, 42, 46, 50, 62, 98, 106]",0.17840004
1.0,1,0.5892,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[4, 36, 42, 46, 50, 62, 98, 106]",0.17840004
1.0,0,0.4108,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[6, 8, 13, 29, 37, 99, 115, 117]",0.17839998
1.0,1,0.5891,True,"[24, 44, 50, 61, 74, 90, 98, 113]","[10, 20, 21, 62, 74, 85, 109, 112]",0.1782
1.0,0,0.4109,False,"[11, 30, 31, 58, 62, 83, 85, 102]","[10, 45, 70, 96, 108, 113, 115, 117]",0.1782
1.0,0,0.4111,False,"[12, 17, 48, 66, 68, 99, 100, 117]","[0, 10, 31, 62, 88, 97, 109, 110]",0.1778
0.0,0,0.4112,True,"[4, 27, 36, 42, 50, 62, 98, 106]","[5, 10, 54, 56, 62, 87, 98, 113]",0.17760003
1.0,1,0.5888,True,"[6, 11, 15, 29, 39, 94, 98, 106]","[0, 10, 31, 62, 88, 97, 109, 110]",0.17760003
1.0,1,0.5887,True,"[0, 10, 31, 58, 62, 85, 97, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.1774
1.0,1,0.5885,True,"[9, 27, 35, 39, 63, 92, 110, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.17700005
1.0,0,0.4117,False,"[10, 18, 21, 30, 38, 64, 109, 112]","[10, 24, 44, 50, 61, 74, 98, 113]",0.17659998
0.0,0,0.4118,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[20, 27, 50, 52, 59, 62, 99, 100]",0.1764
1.0,0,0.4118,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[3, 5, 7, 18, 34, 99, 108, 115]",0.1764
0.0,1,0.5882,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[0, 10, 31, 62, 85, 97, 107, 115]",0.17639995
1.0,1,0.5881,True,"[5, 10, 54, 56, 62, 87, 98, 113]","[4, 27, 36, 42, 50, 62, 98, 106]",0.17620003
0.0,1,0.5881,False,"[3, 13, 16, 27, 39, 100, 105, 106]","[20, 27, 50, 52, 59, 62, 99, 113]",0.17620003
1.0,0,0.4121,False,"[4, 36, 42, 46, 50, 62, 98, 106]","[6, 10, 14, 32, 38, 89, 113, 115]",0.17580003
1.0,1,0.5879,True,"[13, 28, 43, 50, 71, 92, 100, 114]","[9, 15, 39, 48, 96, 105, 110, 113]",0.17579997
0.0,1,0.5878,False,"[20, 25, 49, 86, 95, 107, 108, 113]","[10, 11, 29, 39, 94, 98, 106, 119]",0.17560005
1.0,0,0.4123,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[0, 2, 34, 37, 45, 103, 108, 110]",0.17540002
0.0,0,0.4124,True,"[9, 15, 35, 39, 48, 105, 110, 113]","[21, 22, 25, 43, 45, 84, 103, 106]",0.17519999
1.0,1,0.5876,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.17519999
1.0,1,0.5876,True,"[17, 20, 36, 42, 46, 50, 98, 113]","[9, 13, 35, 39, 43, 48, 99, 106]",0.17519999
0.0,1,0.5874,False,"[9, 27, 35, 39, 78, 98, 106, 119]","[20, 27, 50, 52, 59, 62, 99, 113]",0.17480004
0.0,1,0.5873,False,"[12, 41, 58, 68, 88, 97, 98, 109]","[0, 6, 15, 34, 37, 103, 110, 113]",0.1746
1.0,0,0.4128,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 21, 65, 74, 85, 95, 105, 109]",0.17439997
1.0,1,0.5871,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[16, 41, 46, 55, 58, 69, 99, 106]",0.17420006
1.0,0,0.413,False,"[0, 15, 23, 94, 107, 108, 110, 113]","[2, 5, 53, 54, 56, 87, 98, 113]",0.17400002
0.0,0,0.413,True,"[10, 50, 59, 62, 74, 89, 98, 113]","[9, 13, 35, 39, 43, 48, 99, 106]",0.17400002
0.0,0,0.4131,True,"[6, 10, 14, 32, 38, 89, 113, 115]","[10, 11, 29, 39, 94, 98, 106, 119]",0.17379999
1.0,0,0.4131,False,"[6, 10, 14, 32, 38, 89, 113, 115]","[10, 11, 29, 39, 94, 98, 106, 119]",0.17379999
1.0,0,0.4131,False,"[6, 10, 14, 32, 38, 89, 113, 115]","[10, 11, 29, 39, 94, 98, 106, 119]",0.17379999
0.0,1,0.5869,False,"[10, 31, 50, 58, 62, 80, 85, 109]","[4, 27, 36, 42, 50, 62, 98, 106]",0.17379999
0.0,0,0.4138,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[50, 51, 55, 62, 98, 106, 113, 119]",0.1724
0.0,0,0.4141,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[0, 10, 21, 45, 85, 105, 110, 116]",0.17180002
1.0,1,0.5858,True,"[50, 51, 55, 62, 98, 106, 113, 119]","[10, 20, 49, 86, 95, 107, 108, 113]",0.17159998
0.0,0,0.4142,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 21, 65, 74, 85, 95, 105, 109]",0.17159998
0.0,0,0.4142,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 21, 65, 74, 85, 95, 105, 109]",0.17159998
0.0,0,0.4145,True,"[1, 10, 30, 38, 91, 93, 98, 109]","[9, 13, 18, 35, 48, 76, 98, 106]",0.171
0.0,0,0.4146,True,"[1, 10, 38, 74, 91, 93, 98, 109]","[0, 10, 62, 78, 91, 97, 109, 110]",0.17079997
1.0,1,0.5854,True,"[3, 14, 25, 34, 48, 99, 108, 115]","[0, 10, 13, 31, 85, 97, 107, 115]",0.17079997
1.0,1,0.5854,True,"[3, 14, 25, 34, 48, 99, 108, 115]","[0, 10, 13, 31, 85, 97, 107, 115]",0.17079997
0.0,1,0.5852,False,"[9, 35, 45, 54, 63, 67, 104, 110]","[24, 50, 52, 61, 73, 94, 98, 113]",0.17040002
1.0,1,0.5851,True,"[0, 10, 30, 86, 95, 107, 108, 113]","[10, 27, 59, 62, 74, 91, 105, 113]",0.17019999
1.0,0,0.415,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 10, 17, 32, 85, 107, 109, 110]",0.17000002
1.0,0,0.4152,False,"[6, 15, 34, 35, 37, 103, 110, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.16960001
0.0,0,0.4153,True,"[3, 5, 7, 18, 34, 99, 108, 115]","[2, 6, 11, 29, 37, 39, 103, 117]",0.16939998
0.0,0,0.4156,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[0, 10, 69, 74, 91, 93, 98, 109]",0.1688
1.0,0,0.4163,False,"[10, 31, 50, 58, 62, 80, 85, 109]","[0, 34, 39, 73, 75, 96, 105, 110]",0.1674
0.0,1,0.5837,False,"[0, 2, 34, 37, 45, 103, 108, 110]","[0, 10, 62, 78, 89, 97, 109, 110]",0.1674
0.0,0,0.4164,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16720003
0.0,0,0.4164,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16720003
0.0,0,0.4164,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16720003
1.0,0,0.4164,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16720003
1.0,0,0.4164,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[10, 24, 61, 71, 74, 76, 98, 113]",0.16720003
0.0,1,0.5834,False,"[10, 20, 21, 62, 74, 91, 98, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.16680002
0.0,1,0.5833,False,"[0, 10, 30, 62, 89, 97, 110, 113]","[0, 10, 31, 78, 85, 97, 107, 115]",0.16659999
1.0,0,0.4168,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[9, 27, 39, 50, 52, 54, 99, 106]",0.16640002
1.0,0,0.4172,False,"[0, 10, 13, 31, 85, 97, 101, 115]","[10, 50, 59, 62, 74, 85, 98, 113]",0.1656
0.0,1,0.5825,False,"[0, 10, 13, 31, 85, 97, 107, 115]","[0, 10, 26, 74, 91, 101, 102, 109]",0.16499996
0.0,1,0.5823,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[2, 40, 50, 53, 56, 80, 98, 109]",0.16460001
1.0,0,0.4178,False,"[10, 27, 59, 62, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16439998
0.0,0,0.4178,True,"[10, 27, 59, 62, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16439998
0.0,0,0.4178,True,"[10, 27, 59, 62, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16439998
1.0,1,0.5822,True,"[5, 23, 50, 54, 81, 87, 105, 113]","[10, 31, 50, 58, 62, 80, 85, 109]",0.16439998
0.0,0,0.4178,True,"[10, 27, 59, 62, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16439998
1.0,0,0.4178,False,"[10, 27, 59, 62, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16439998
0.0,0,0.4179,True,"[0, 10, 31, 62, 88, 97, 109, 110]","[6, 11, 15, 29, 39, 94, 98, 106]",0.16420001
0.0,0,0.418,True,"[7, 8, 11, 15, 18, 24, 42, 99]","[10, 27, 59, 62, 74, 91, 105, 113]",0.16399997
1.0,0,0.4181,False,"[2, 40, 50, 53, 56, 80, 98, 109]","[17, 20, 27, 36, 50, 73, 113, 120]",0.1638
0.0,0,0.4181,True,"[6, 8, 15, 25, 29, 39, 98, 106]","[27, 50, 53, 56, 62, 80, 98, 109]",0.1638
1.0,0,0.4182,False,"[50, 51, 55, 62, 98, 106, 113, 119]","[9, 13, 35, 43, 48, 76, 99, 106]",0.16360003
1.0,0,0.4182,False,"[6, 10, 14, 32, 38, 89, 113, 115]","[50, 51, 55, 62, 98, 106, 113, 119]",0.16360003
0.0,0,0.4182,True,"[6, 10, 14, 32, 38, 89, 113, 115]","[9, 13, 18, 35, 39, 48, 99, 106]",0.16360003
0.0,0,0.4185,True,"[47, 52, 57, 59, 70, 96, 99, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.16299999
0.0,1,0.5814,False,"[4, 36, 42, 46, 50, 62, 98, 106]","[9, 11, 15, 18, 39, 48, 110, 120]",0.16279995
0.0,1,0.5814,False,"[10, 27, 59, 62, 74, 91, 98, 113]","[9, 12, 15, 18, 35, 37, 105, 106]",0.16279995
0.0,1,0.5813,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[0, 1, 10, 74, 91, 93, 98, 109]",0.16260004
1.0,1,0.5813,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[0, 1, 10, 74, 91, 93, 98, 109]",0.16260004
1.0,1,0.5812,True,"[20, 27, 36, 42, 50, 62, 98, 113]","[6, 12, 20, 37, 49, 68, 99, 103]",0.1624
0.0,0,0.4191,True,"[16, 41, 46, 55, 58, 69, 99, 106]","[10, 14, 21, 30, 38, 85, 98, 109]",0.16180003
1.0,1,0.5809,True,"[1, 3, 5, 27, 78, 99, 108, 115]","[0, 10, 32, 49, 62, 85, 98, 109]",0.16180003
0.0,1,0.5808,False,"[2, 5, 53, 54, 56, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 98, 109]",0.1616
0.0,0,0.4192,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[10, 50, 59, 62, 74, 85, 98, 113]",0.1616
1.0,1,0.5808,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 98, 109]",0.1616
0.0,0,0.4193,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[24, 61, 68, 73, 94, 95, 98, 113]",0.16140002
0.0,1,0.5807,False,"[14, 16, 17, 18, 57, 69, 99, 106]","[0, 1, 10, 74, 91, 93, 98, 109]",0.16139996
1.0,0,0.4194,False,"[0, 1, 10, 74, 91, 93, 98, 109]","[14, 16, 17, 18, 57, 69, 99, 106]",0.16119999
0.0,1,0.5805,False,"[10, 30, 59, 69, 85, 109, 112, 116]","[4, 15, 42, 46, 51, 105, 113, 115]",0.16100001
0.0,1,0.5805,False,"[0, 1, 10, 74, 91, 93, 98, 109]","[4, 27, 36, 42, 50, 62, 98, 106]",0.16100001
0.0,1,0.5805,False,"[0, 1, 10, 74, 91, 93, 98, 109]","[4, 27, 36, 42, 50, 62, 98, 106]",0.16100001
1.0,1,0.5804,True,"[10, 50, 59, 62, 74, 86, 105, 113]","[10, 11, 30, 86, 95, 107, 108, 113]",0.16079998
1.0,0,0.4197,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[6, 10, 14, 32, 38, 89, 113, 115]",0.1606
0.0,0,0.4197,True,"[10, 20, 21, 62, 74, 85, 109, 112]","[24, 44, 50, 61, 74, 90, 98, 113]",0.1606
0.0,0,0.4201,True,"[9, 10, 11, 23, 39, 98, 106, 119]","[50, 51, 55, 62, 98, 106, 113, 119]",0.1598
0.0,0,0.4201,True,"[10, 50, 52, 59, 62, 74, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.1598
1.0,0,0.4201,False,"[10, 21, 30, 64, 65, 85, 109, 112]","[50, 51, 55, 62, 98, 106, 113, 119]",0.1598
1.0,0,0.4202,False,"[4, 27, 36, 42, 50, 62, 98, 106]","[0, 1, 10, 74, 91, 93, 98, 109]",0.15960002
1.0,0,0.4202,False,"[4, 27, 36, 42, 50, 62, 98, 106]","[0, 1, 10, 74, 91, 93, 98, 109]",0.15960002
1.0,1,0.5796,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[13, 25, 31, 59, 62, 85, 98, 113]",0.15919995
1.0,0,0.4205,False,"[0, 10, 59, 62, 74, 91, 98, 113]","[18, 38, 41, 49, 59, 64, 98, 109]",0.15899998
1.0,1,0.5794,True,"[10, 20, 21, 62, 74, 85, 109, 112]","[2, 40, 50, 53, 56, 80, 98, 109]",0.1588
0.0,1,0.5793,False,"[35, 51, 55, 62, 98, 106, 113, 119]","[10, 50, 59, 62, 74, 86, 98, 113]",0.15859997
1.0,1,0.5792,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[20, 27, 50, 52, 59, 62, 98, 113]",0.15840006
1.0,1,0.5792,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[9, 11, 15, 18, 23, 27, 105, 110]",0.15840006
1.0,0,0.4209,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.15820003
0.0,0,0.4209,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.15820003
0.0,0,0.4211,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[4, 15, 42, 50, 51, 70, 98, 115]",0.15780002
0.0,0,0.4211,True,"[3, 17, 18, 22, 27, 33, 92, 100]","[2, 40, 50, 53, 56, 80, 98, 109]",0.15780002
0.0,0,0.4211,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[4, 15, 42, 50, 51, 70, 98, 115]",0.15780002
1.0,1,0.5787,True,"[10, 24, 49, 50, 74, 91, 98, 113]","[18, 21, 26, 31, 38, 49, 101, 109]",0.15740001
1.0,0,0.4213,False,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 11, 30, 86, 95, 107, 108, 113]",0.15740001
0.0,0,0.4213,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 11, 30, 86, 95, 107, 108, 113]",0.15740001
1.0,0,0.4214,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[5, 7, 24, 61, 71, 74, 98, 100]",0.15719998
1.0,1,0.5782,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[47, 52, 57, 59, 70, 96, 99, 113]",0.15639997
1.0,1,0.5782,True,"[9, 16, 27, 39, 50, 72, 106, 120]","[20, 24, 50, 52, 61, 73, 98, 113]",0.15639997
0.0,1,0.5779,False,"[10, 50, 52, 59, 62, 74, 98, 113]","[0, 10, 62, 78, 89, 97, 109, 110]",0.15579998
1.0,1,0.5778,True,"[0, 10, 32, 49, 62, 85, 98, 109]","[2, 40, 50, 53, 56, 80, 98, 109]",0.15559995
0.0,0,0.4223,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[10, 24, 44, 50, 61, 74, 98, 113]",0.15539998
0.0,0,0.4223,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[10, 24, 44, 50, 61, 74, 98, 113]",0.15539998
0.0,0,0.4223,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[10, 24, 44, 50, 61, 74, 98, 113]",0.15539998
1.0,1,0.5776,True,"[9, 13, 18, 35, 39, 48, 99, 106]","[6, 10, 14, 32, 38, 89, 113, 115]",0.1552
0.0,1,0.5775,False,"[0, 2, 31, 62, 85, 97, 107, 115]","[6, 10, 11, 30, 32, 45, 106, 110]",0.15499997
1.0,1,0.5773,True,"[0, 10, 62, 78, 91, 97, 109, 110]","[1, 10, 38, 74, 91, 93, 98, 109]",0.15460002
0.0,1,0.5771,False,"[0, 10, 31, 62, 88, 97, 109, 110]","[12, 17, 48, 66, 68, 99, 100, 117]",0.15419996
1.0,1,0.577,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 24, 44, 50, 61, 62, 98, 109]",0.15400004
1.0,1,0.577,True,"[10, 24, 42, 44, 50, 61, 98, 113]","[10, 11, 30, 58, 62, 85, 101, 102]",0.15400004
0.0,0,0.4231,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[2, 40, 50, 53, 56, 80, 101, 109]",0.15380001
1.0,1,0.5762,True,"[6, 11, 15, 29, 39, 94, 98, 106]","[3, 13, 16, 27, 39, 98, 100, 106]",0.15240002
1.0,1,0.5761,True,"[9, 13, 18, 35, 48, 76, 98, 106]","[1, 10, 30, 38, 91, 93, 98, 109]",0.15219998
0.0,0,0.4239,True,"[10, 24, 44, 50, 61, 62, 98, 109]","[4, 36, 42, 46, 50, 62, 98, 106]",0.15219998
1.0,1,0.5759,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[2, 5, 53, 54, 56, 87, 98, 113]",0.15180004
1.0,1,0.5759,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[2, 5, 53, 54, 56, 87, 98, 113]",0.15180004
1.0,1,0.5759,True,"[10, 24, 44, 61, 71, 74, 98, 109]","[10, 18, 21, 30, 38, 64, 109, 112]",0.15180004
1.0,1,0.5759,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[2, 5, 53, 54, 56, 87, 98, 113]",0.15180004
1.0,0,0.4242,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.1516
1.0,1,0.5758,True,"[0, 5, 10, 56, 62, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 98, 109]",0.1516
1.0,0,0.4242,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.1516
0.0,0,0.4242,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 6, 32, 49, 55, 99, 106, 119]",0.1516
1.0,0,0.4242,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.1516
0.0,0,0.4243,True,"[8, 20, 21, 22, 25, 64, 105, 109]","[0, 6, 15, 34, 37, 103, 110, 113]",0.15140003
1.0,1,0.5757,True,"[0, 1, 10, 74, 91, 93, 101, 109]","[3, 14, 25, 34, 48, 99, 108, 115]",0.15139997
0.0,0,0.4251,True,"[50, 59, 62, 74, 83, 86, 98, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.1498
1.0,1,0.5746,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[0, 10, 13, 31, 85, 97, 101, 115]",0.14919996
1.0,1,0.5746,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[0, 10, 13, 31, 85, 97, 101, 115]",0.14919996
1.0,1,0.5746,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[0, 10, 13, 31, 85, 97, 101, 115]",0.14919996
0.0,1,0.5746,False,"[34, 37, 45, 52, 70, 103, 108, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.14919996
1.0,0,0.4255,False,"[10, 24, 49, 50, 74, 91, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.14899999
1.0,1,0.5742,True,"[2, 5, 53, 54, 56, 87, 98, 109]","[6, 10, 14, 32, 38, 89, 113, 115]",0.14839995
0.0,1,0.5738,False,"[10, 21, 65, 74, 85, 95, 105, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14760005
0.0,0,0.4263,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14740002
0.0,0,0.4263,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14740002
0.0,0,0.4263,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14740002
0.0,0,0.4263,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14740002
0.0,0,0.4265,True,"[10, 24, 50, 62, 74, 91, 98, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.14700001
0.0,1,0.5734,False,"[17, 20, 27, 36, 50, 73, 113, 120]","[2, 40, 50, 53, 56, 80, 98, 109]",0.14680004
1.0,0,0.4267,False,"[31, 50, 53, 58, 62, 80, 85, 98]","[10, 27, 59, 62, 74, 86, 98, 113]",0.14660001
1.0,0,0.4268,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[2, 50, 51, 55, 95, 98, 106, 119]",0.14639997
1.0,1,0.5732,True,"[10, 30, 59, 69, 85, 109, 112, 116]","[10, 20, 24, 62, 74, 91, 98, 113]",0.14639997
1.0,1,0.5732,True,"[2, 40, 50, 53, 56, 80, 98, 109]","[50, 51, 55, 62, 98, 106, 113, 119]",0.14639997
0.0,0,0.4271,True,"[10, 50, 59, 62, 74, 89, 98, 113]","[10, 11, 30, 31, 58, 62, 85, 102]",0.1458
1.0,1,0.5728,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[4, 36, 42, 46, 50, 70, 73, 99]",0.14559996
1.0,1,0.5728,True,"[37, 39, 41, 55, 56, 68, 83, 120]","[30, 31, 36, 50, 72, 74, 92, 104]",0.14559996
1.0,1,0.5728,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[4, 36, 42, 46, 50, 70, 73, 99]",0.14559996
1.0,0,0.4273,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 10, 31, 62, 85, 97, 107, 115]",0.14539999
1.0,0,0.4273,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 10, 31, 62, 85, 97, 107, 115]",0.14539999
0.0,0,0.4276,True,"[5, 53, 54, 56, 83, 87, 98, 113]","[20, 27, 44, 56, 62, 70, 110, 111]",0.1448
0.0,1,0.5724,False,"[6, 10, 14, 32, 38, 89, 113, 115]","[0, 10, 62, 78, 85, 97, 109, 110]",0.14479995
0.0,0,0.4279,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[9, 13, 35, 39, 43, 48, 99, 106]",0.14420003
0.0,0,0.4279,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[9, 13, 35, 39, 43, 48, 99, 106]",0.14420003
1.0,0,0.4279,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[9, 13, 35, 39, 43, 48, 99, 106]",0.14420003
1.0,1,0.5721,True,"[9, 13, 18, 35, 39, 48, 99, 106]","[6, 8, 29, 39, 72, 94, 98, 106]",0.14419997
0.0,1,0.572,False,"[2, 5, 53, 54, 56, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.14400005
0.0,1,0.572,False,"[2, 5, 53, 54, 56, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.14400005
0.0,1,0.572,False,"[2, 5, 53, 54, 56, 87, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.14400005
0.0,0,0.4281,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[11, 21, 25, 64, 74, 91, 105, 109]",0.14380002
1.0,1,0.5719,True,"[2, 50, 53, 56, 62, 80, 98, 109]","[20, 27, 35, 36, 52, 62, 98, 113]",0.14380002
1.0,1,0.5717,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[10, 11, 30, 31, 58, 62, 85, 102]",0.14339995
1.0,1,0.5716,True,"[3, 5, 7, 25, 34, 99, 108, 115]","[17, 20, 36, 46, 70, 73, 113, 120]",0.14320004
1.0,1,0.5715,True,"[0, 2, 14, 21, 31, 85, 98, 109]","[1, 3, 5, 8, 34, 48, 99, 108]",0.143
0.0,1,0.5714,False,"[0, 5, 10, 14, 56, 87, 98, 113]","[20, 27, 50, 52, 59, 62, 99, 113]",0.14279997
0.0,0,0.4286,True,"[20, 27, 50, 52, 59, 62, 98, 113]","[16, 41, 46, 55, 58, 69, 99, 106]",0.14279997
0.0,1,0.5713,False,"[5, 16, 46, 55, 58, 69, 99, 106]","[10, 50, 59, 62, 74, 86, 98, 113]",0.14260006
1.0,0,0.429,False,"[10, 30, 59, 69, 85, 109, 112, 116]","[10, 21, 30, 64, 65, 85, 109, 112]",0.14200002
1.0,0,0.429,False,"[6, 32, 37, 38, 39, 96, 98, 106]","[0, 2, 14, 21, 31, 85, 98, 109]",0.14200002
0.0,0,0.4291,True,"[10, 31, 58, 65, 85, 97, 98, 109]","[6, 10, 14, 32, 38, 89, 113, 115]",0.14179999
0.0,0,0.4296,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 9, 32, 37, 48, 68, 106, 118]",0.1408
0.0,1,0.5703,False,"[24, 44, 50, 61, 74, 98, 100, 113]","[12, 17, 48, 66, 68, 99, 100, 117]",0.14059997
1.0,0,0.4303,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[0, 5, 10, 14, 56, 87, 98, 113]",0.1394
0.0,1,0.5696,False,"[9, 15, 39, 48, 96, 105, 110, 113]","[10, 31, 32, 49, 58, 62, 89, 109]",0.13919997
1.0,1,0.5696,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[8, 17, 48, 66, 68, 99, 100, 117]",0.13919997
1.0,0,0.4306,False,"[3, 17, 18, 22, 27, 33, 92, 100]","[10, 30, 59, 69, 85, 109, 112, 116]",0.13880002
0.0,1,0.5691,False,"[11, 30, 31, 58, 62, 83, 85, 102]","[3, 13, 16, 27, 39, 98, 100, 106]",0.13820004
1.0,0,0.431,False,"[3, 5, 7, 18, 34, 99, 108, 115]","[17, 20, 27, 36, 50, 73, 113, 120]",0.13800001
0.0,0,0.4312,True,"[10, 50, 59, 62, 74, 91, 98, 113]","[3, 13, 16, 27, 39, 98, 100, 106]",0.1376
1.0,1,0.5688,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 20, 32, 49, 62, 86, 98, 113]",0.13759995
0.0,0,0.4313,True,"[9, 11, 15, 18, 23, 27, 105, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.13739997
